word,politics,religious,sports,entertainment
কলম্বো,0.0,0.0,-12.71188202835209,0.0
অনূর্ধ্ব১৯,0.0,0.0,-10.389953933464724,0.0
এশিয়া,0.0,0.0,-10.12691952763093,0.0
কাপ,0.0,-12.694575537525989,-8.541957026909776,-11.728133100306218
কাঙ্ক্ষিত,0.0,0.0,-12.71188202835209,0.0
মুখোমুখি,0.0,0.0,-11.126919527630932,-12.728133100306218
মিট,0.0,0.0,-11.71188202835209,0.0
ব্যাট,0.0,0.0,-9.711882028352088,0.0
নেম,0.0,0.0,-10.389953933464724,-7.8701521051786445
যুবা,0.0,0.0,-10.711882028352088,0.0
কোনোম,0.0,0.0,-12.71188202835209,0.0
১০০,0.0,0.0,-10.711882028352088,0.0
এব,0.0,0.0,-10.711882028352088,-12.728133100306218
খেল,0.0,-11.109613036804832,-7.25245040971479,0.0
প্রতিপক্ষ,0.0,0.0,-10.12691952763093,0.0
পাওয়া,0.0,0.0,-12.71188202835209,0.0
খেলোয়াড়,0.0,0.0,-9.389953933464724,0.0
একটু,0.0,0.0,-11.126919527630932,-11.14317059958506
বেশি,0.0,-12.694575537525989,-12.71188202835209,-12.728133100306218
চনমন,0.0,0.0,-12.71188202835209,0.0
সাম্প্রতিক,-12.641600215834359,0.0,-11.71188202835209,0.0
যুবারাই–বা,0.0,0.0,-12.71188202835209,0.0
পিছি,0.0,-12.694575537525989,-11.126919527630932,0.0
দুর্দান্ত,0.0,0.0,-9.711882028352088,0.0
বোলিংয়,0.0,0.0,-11.71188202835209,0.0
প্রদর্শনী,0.0,0.0,-11.71188202835209,-11.728133100306218
১০৬,0.0,0.0,-12.71188202835209,0.0
অলআউট,0.0,0.0,-12.71188202835209,0.0
ওভ,0.0,0.0,-9.541957026909776,0.0
দূরঅস্ত,0.0,0.0,-12.71188202835209,0.0
৩২৪,0.0,0.0,-12.71188202835209,0.0
খ,-6.165866784867959,-6.109613036804833,-5.943697703575162,-6.424352352129114
পের,0.0,0.0,-11.71188202835209,-11.14317059958506
জুর,0.0,-11.69457553752599,-10.711882028352088,-11.728133100306218
শাশ্বত,0.0,0.0,-12.71188202835209,0.0
রাওয়াত,0.0,0.0,-11.71188202835209,0.0
জু,-12.641600215834359,-9.109613036804832,-9.711882028352088,-10.14317059958506
মেরামত,0.0,0.0,-12.71188202835209,0.0
আক্ষেপ,0.0,0.0,-11.71188202835209,-12.728133100306218
বাড়াব,0.0,0.0,-11.71188202835209,0.0
১৫তম,0.0,0.0,-12.71188202835209,0.0
ওভার,0.0,0.0,-10.12691952763093,0.0
স্পিন,0.0,0.0,-10.711882028352088,0.0
শামীম,0.0,0.0,-11.126919527630932,0.0
নেওয়,0.0,0.0,-11.126919527630932,-11.14317059958506
আব,-9.834245293776753,-9.887220615468385,-9.389953933464724,-9.728133100306216
মড়ক,0.0,0.0,-12.71188202835209,0.0
লাগ,0.0,-12.694575537525989,-12.71188202835209,-10.14317059958506
৫৩,0.0,0.0,-12.71188202835209,0.0
৩,-9.641600215834357,-9.109613036804832,-8.188320072295074,-11.14317059958506
২১তম,0.0,0.0,-11.71188202835209,0.0
৬২,0.0,0.0,-12.71188202835209,0.0
ধ্বংসস্তূপ,0.0,0.0,-12.71188202835209,0.0
৩৩,0.0,-11.69457553752599,-12.71188202835209,0.0
চোখধাঁধানো,0.0,0.0,-12.71188202835209,0.0
ফিল্ডিং,0.0,0.0,-12.71188202835209,0.0
জুরেল,0.0,0.0,-11.71188202835209,0.0
ক্যাচ,0.0,0.0,-12.71188202835209,0.0
মৃত্যুঞ্জ,0.0,0.0,-11.71188202835209,0.0
ক্রিকেটমোদী,0.0,0.0,-12.71188202835209,0.0
লেগ,0.0,0.0,-11.71188202835209,-11.728133100306218
সপাট,0.0,0.0,-12.71188202835209,0.0
ড্রাইভ,0.0,0.0,-12.71188202835209,0.0
শর্ট,0.0,0.0,-12.71188202835209,0.0
কভ,-10.641600215834357,-10.372647442638627,-11.71188202835209,-11.14317059958506
অঞ্চল,0.0,0.0,-12.71188202835209,0.0
ঝাঁপি,0.0,0.0,-12.71188202835209,0.0
তালুবন্দী,0.0,0.0,-12.71188202835209,0.0
শাহীন,0.0,0.0,-12.71188202835209,0.0
তানজীম,0.0,0.0,-12.71188202835209,0.0
নাফিসা,0.0,0.0,-10.711882028352088,0.0
জানা,-10.056637715113201,-11.69457553752599,-11.126919527630932,-9.027693382165124
পাকা,0.0,0.0,-12.71188202835209,0.0
মুশফিকুর,0.0,0.0,-11.71188202835209,0.0
রহিম,0.0,0.0,-11.71188202835209,0.0
রশিদ,0.0,0.0,-11.126919527630932,0.0
মুজিবুর,0.0,0.0,-12.71188202835209,0.0
জাদরান,0.0,0.0,-12.71188202835209,0.0
হাশিম,0.0,0.0,-12.71188202835209,0.0
গড়বড়,0.0,0.0,-12.71188202835209,0.0
বিসিবির,0.0,0.0,-12.71188202835209,0.0
পারছ,0.0,0.0,-12.71188202835209,0.0
বিপিএল,0.0,0.0,-10.711882028352088,0.0
ছেঁট,0.0,0.0,-12.71188202835209,0.0
সংগঠক,0.0,0.0,-12.71188202835209,0.0
পেশাদারিত্ব,0.0,0.0,-11.71188202835209,0.0
পাইনি,0.0,0.0,-12.71188202835209,0.0
নিশ্চয়তা,0.0,0.0,-11.126919527630932,0.0
আসব,0.0,0.0,-11.126919527630932,-12.728133100306218
আসেনি,0.0,0.0,-11.126919527630932,0.0
খেলব,0.0,0.0,-12.71188202835209,0.0
বিশ্বকাপ,0.0,0.0,-9.011442310210995,0.0
আইকন,0.0,0.0,-12.71188202835209,0.0
ভিড়ি,0.0,0.0,-12.71188202835209,0.0
কুমিল্লা,0.0,0.0,-11.71188202835209,0.0
সাইফউদ্দিন,0.0,0.0,-12.71188202835209,0.0
এলোম,0.0,0.0,-12.71188202835209,0.0
কত,-9.056637715113201,-11.109613036804832,-10.389953933464724,-12.728133100306218
বিপা,0.0,0.0,-12.71188202835209,0.0
অনানুষ্ঠানিকভাব,0.0,0.0,-12.71188202835209,0.0
বিসি,0.0,0.0,-10.711882028352088,0.0
এগোচ্ছিলাম,0.0,0.0,-12.71188202835209,0.0
বিদেশি,0.0,0.0,-11.71188202835209,-11.14317059958506
ও,-6.533075759056188,-7.650181418167535,-6.25245040971479,-8.084276910531493
নিয়ে,-11.056637715113201,0.0,-11.126919527630932,0.0
সাকিব,0.0,0.0,-11.126919527630932,0.0
রংপুর,-10.641600215834357,0.0,-12.71188202835209,0.0
ভালোভাব,0.0,0.0,-11.71188202835209,-12.728133100306218
নেয়নি,0.0,0.0,-12.71188202835209,0.0
বাঁধনহীন,0.0,0.0,-12.71188202835209,0.0
উচ্ছ্বাস,0.0,0.0,-11.71188202835209,0.0
অভিধা,0.0,0.0,-12.71188202835209,0.0
ভূষিত,0.0,0.0,-12.71188202835209,0.0
টিটোয়েন্,0.0,0.0,-10.711882028352088,0.0
জিতিয়,0.0,0.0,-11.126919527630932,0.0
জিম্বাবুয়,0.0,0.0,-11.126919527630932,0.0
কেনিয়া,0.0,0.0,-12.71188202835209,0.0
যাত্,0.0,0.0,-12.71188202835209,0.0
অনুরণন,0.0,0.0,-12.71188202835209,0.0
জয়,0.0,0.0,-9.904527106294482,-10.406205005418855
নায়ক,0.0,0.0,-8.904527106294482,-10.728133100306216
কাব্যগাথা,0.0,0.0,-12.71188202835209,0.0
বাড়াবাড়ির,0.0,0.0,-12.71188202835209,0.0
অভ্যাস,0.0,0.0,-11.71188202835209,0.0
ভেব,0.0,0.0,-10.711882028352088,0.0
বুঝ,0.0,0.0,-10.711882028352088,-11.728133100306218
হালহকিকত,0.0,0.0,-12.71188202835209,0.0
একেবার,0.0,0.0,-12.71188202835209,-11.728133100306218
ওয়াকিবহাল,0.0,0.0,-12.71188202835209,0.0
নন,-9.641600215834357,-9.694575537525989,-9.25245040971479,-9.26870148166892
আরেকটু,0.0,0.0,-12.71188202835209,0.0
আফগানিস্তানলজ্জ,0.0,0.0,-12.71188202835209,0.0
শ্রীলঙ্কা,0.0,0.0,-11.126919527630932,0.0
ভরাডু,0.0,0.0,-12.71188202835209,0.0
দারুণ,0.0,0.0,-12.71188202835209,-10.728133100306216
শুরুর,0.0,0.0,-11.71188202835209,-11.728133100306218
চরম,0.0,0.0,-12.71188202835209,0.0
হতাশা,0.0,0.0,-12.71188202835209,-12.728133100306218
ইংল্যান্ড,0.0,0.0,-9.904527106294482,0.0
করুন—সাম্প্রতিক,0.0,0.0,-12.71188202835209,0.0
অতী,0.0,0.0,-12.71188202835209,0.0
দুঃসম,0.0,0.0,-12.71188202835209,0.0
২০১৪,0.0,0.0,-12.71188202835209,-12.728133100306218
টিটোয়েন্,0.0,0.0,-12.71188202835209,0.0
প্রেক্ষাপট,0.0,0.0,-12.71188202835209,0.0
পরিষ্ক,0.0,0.0,-12.71188202835209,-12.728133100306218
মহিমা,0.0,0.0,-12.71188202835209,0.0
খুঁজ,0.0,0.0,-11.71188202835209,-10.728133100306216
অভিজ্ঞতরুণউদীয়মান,0.0,0.0,-12.71188202835209,0.0
আইসিএল,0.0,0.0,-11.71188202835209,0.0
যোগ,-12.641600215834359,0.0,-12.71188202835209,0.0
অন্ধকার,0.0,0.0,-12.71188202835209,0.0
আইসিএলউত্তর,0.0,0.0,-12.71188202835209,0.0
হীনবল,0.0,0.0,-12.71188202835209,0.0
নিউজিল্যান্ড,0.0,0.0,-8.80499143274357,0.0
হারি,0.0,0.0,-11.126919527630932,-12.728133100306218
স্মৃতি,0.0,-12.694575537525989,-12.71188202835209,-12.728133100306218
এন,-7.393672702390772,0.0,-10.711882028352088,-11.728133100306218
রীতিম,0.0,0.0,-12.71188202835209,-12.728133100306218
পরাশক্তি,0.0,0.0,-12.71188202835209,0.0
জিম্বাবু,0.0,0.0,-10.711882028352088,0.0
তারপর,0.0,-12.694575537525989,-12.71188202835209,-11.728133100306218
১৪৫,0.0,0.0,-12.71188202835209,0.0
নেই—এ,0.0,0.0,-12.71188202835209,0.0
ব্যাটিং,0.0,0.0,-11.71188202835209,0.0
এখনো,0.0,0.0,-12.71188202835209,0.0
বিশ,-8.734709620225837,-8.78768494191747,-8.389953933464724,-9.728133100306216
ছোঁয়া,0.0,0.0,-12.71188202835209,-12.728133100306218
তরুণ,0.0,0.0,-10.389953933464724,-10.728133100306216
নিষ্কম্প,0.0,0.0,-12.71188202835209,0.0
স্নায়ু,0.0,0.0,-12.71188202835209,0.0
স্ট্রোক,0.0,0.0,-12.71188202835209,0.0
প্ল,0.0,0.0,-12.71188202835209,-11.14317059958506
জিতি,0.0,0.0,-10.711882028352088,0.0
কখনো,0.0,0.0,-11.126919527630932,-11.14317059958506
অভাবিত,0.0,0.0,-12.71188202835209,0.0
স্বাদ,0.0,0.0,-12.71188202835209,0.0
নম্বর,0.0,0.0,-10.711882028352088,0.0
২০০,-12.641600215834359,0.0,-10.389953933464724,0.0
স্ট্রাইক,0.0,0.0,-11.71188202835209,0.0
রেট,-12.641600215834359,0.0,-12.71188202835209,0.0
হাফ,0.0,-10.372647442638627,-12.71188202835209,0.0
সেঞ্চুরি,0.0,0.0,-11.71188202835209,0.0
আট,0.0,0.0,-10.12691952763093,-12.728133100306218
নামল,0.0,0.0,-12.71188202835209,0.0
আদ,-9.641600215834357,-11.109613036804832,-11.71188202835209,-10.728133100306216
ওপেন,0.0,0.0,-11.126919527630932,0.0
বাঁহাতি,0.0,0.0,-12.71188202835209,0.0
তামিম,0.0,0.0,-12.71188202835209,0.0
ইকবাল,0.0,0.0,-12.71188202835209,0.0
তকমা,0.0,0.0,-12.71188202835209,0.0
বিকেএসপি,0.0,0.0,-8.904527106294482,0.0
ব্যাকগ্রাউন্ড,0.0,0.0,-12.71188202835209,0.0
স্পিনিং,0.0,0.0,-12.71188202835209,0.0
অলরাউন্ড,0.0,0.0,-11.71188202835209,0.0
আবেগ,0.0,0.0,-11.126919527630932,-12.728133100306218
ন্যূনতম,0.0,0.0,-12.71188202835209,0.0
আফিফ,0.0,0.0,-11.71188202835209,0.0
তোলা,0.0,0.0,-12.71188202835209,0.0
গাঁথা,0.0,0.0,-12.71188202835209,0.0
উত্তর,0.0,0.0,-11.126919527630932,0.0
হোসেন,0.0,0.0,-12.71188202835209,-12.728133100306218
ডাকনাম,0.0,0.0,-12.71188202835209,0.0
ধ্রুব,0.0,0.0,-11.126919527630932,0.0
ধ্রুবতা,0.0,0.0,-12.71188202835209,0.0
ক্রিকেটাকাশ,0.0,0.0,-12.71188202835209,0.0
ফ্র্যাঞ্চাইজির,0.0,0.0,-12.71188202835209,0.0
আগ্রহী,0.0,0.0,-10.711882028352088,0.0
আরেকব,0.0,0.0,-12.71188202835209,0.0
নাজমুল,0.0,0.0,-11.71188202835209,0.0
খোলা,0.0,0.0,-11.71188202835209,-12.728133100306218
এক্সপ্রেশন,0.0,0.0,-12.71188202835209,0.0
অব,-9.319672120946995,-9.887220615468385,-9.389953933464724,-8.480205586862631
ইন্টারেস্ট,0.0,0.0,-12.71188202835209,0.0
আহবান,0.0,0.0,-12.71188202835209,0.0
পত্রিকা,0.0,0.0,-12.71188202835209,0.0
বিজ্ঞপ্তি,0.0,0.0,-12.71188202835209,0.0
ই,-7.056637715113201,-6.285184601388288,-5.445095487657186,-7.027693382165125
বুঝব,0.0,0.0,-11.71188202835209,0.0
ফরম্যাট,0.0,0.0,-12.71188202835209,0.0
যাব,-11.056637715113201,-11.69457553752599,-11.71188202835209,0.0
নিলাম,0.0,0.0,-12.71188202835209,0.0
সবকিছু,0.0,0.0,-12.71188202835209,-12.728133100306218
আয়ত্,0.0,0.0,-12.71188202835209,0.0
দুশানব,0.0,0.0,-12.71188202835209,0.0
বাছাইয়,0.0,0.0,-12.71188202835209,0.0
ব্যর্থতা,0.0,0.0,-12.71188202835209,0.0
তাকি,0.0,0.0,-12.71188202835209,0.0
জেমি,0.0,0.0,-11.126919527630932,0.0
ব্রিটিশ,0.0,0.0,-12.71188202835209,0.0
কোচ,-12.641600215834359,0.0,-9.389953933464724,0.0
কাত,-10.319672120946995,0.0,-9.904527106294482,-11.14317059958506
এশিয়ান,0.0,0.0,-11.126919527630932,0.0
য,-4.941160497693265,-4.5808333714768015,-5.011442310210995,-5.098776480226607
গোল,-10.641600215834357,0.0,-8.389953933464724,-12.728133100306218
হের,0.0,0.0,-11.126919527630932,0.0
বাছাইপর্ব,0.0,0.0,-11.71188202835209,0.0
ফুটবল,0.0,0.0,-9.389953933464724,0.0
ফেডারেশন,0.0,0.0,-11.71188202835209,0.0
গিয়,0.0,0.0,-12.71188202835209,-11.14317059958506
দু,-7.687403905447482,-7.372647442638627,-8.541957026909776,-9.027693382165124
সম্ভাব্য,0.0,0.0,-12.71188202835209,0.0
সূচি,-9.834245293776753,0.0,-11.71188202835209,0.0
বসুন্ধ,0.0,0.0,-12.71188202835209,0.0
কিংস,0.0,0.0,-12.71188202835209,0.0
সাইফ,-12.641600215834359,0.0,-11.71188202835209,0.0
স্পোর্টিং,0.0,0.0,-12.71188202835209,0.0
বাফুফ,0.0,0.0,-12.71188202835209,0.0
বলে,-11.641600215834359,-12.694575537525989,-11.71188202835209,0.0
লাওস,0.0,0.0,-12.71188202835209,0.0
ম্যাকাউ,0.0,0.0,-12.71188202835209,0.0
গুয়াম,0.0,0.0,-12.71188202835209,0.0
এজাতী,0.0,0.0,-12.71188202835209,0.0
শুধর,0.0,0.0,-12.71188202835209,0.0
আনা,0.0,0.0,-12.71188202835209,-11.728133100306218
ক্লাব,-12.641600215834359,0.0,-8.711882028352088,0.0
ক্ষতি,0.0,0.0,-12.71188202835209,0.0
অ্যাটলেটিকো,0.0,0.0,-12.71188202835209,0.0
প্রতিভাধর,0.0,0.0,-12.71188202835209,0.0
মিডফিল্ড,0.0,0.0,-12.71188202835209,0.0
পরিচিতি,0.0,0.0,-12.71188202835209,-12.728133100306218
তুরান,0.0,0.0,-10.389953933464724,0.0
প্রতিভা,0.0,0.0,-11.71188202835209,0.0
মুগ্ধ,0.0,0.0,-12.71188202835209,-12.728133100306218
২০১৫,0.0,0.0,-12.71188202835209,0.0
৩৪,0.0,-11.69457553752599,-12.71188202835209,0.0
মিলিয়ন,0.0,0.0,-11.126919527630932,0.0
ইউরো,0.0,-12.694575537525989,-11.126919527630932,0.0
ঢাল,0.0,0.0,-12.71188202835209,0.0
বার্সা,0.0,0.0,-9.541957026909776,0.0
সুযোগ,0.0,0.0,-11.126919527630932,-10.406205005418855
অভাব,0.0,0.0,-11.71188202835209,0.0
সদ্ব্যবহ,0.0,0.0,-12.71188202835209,0.0
আস্,-12.641600215834359,0.0,-11.71188202835209,-11.14317059958506
বেঞ্চ,0.0,0.0,-12.71188202835209,0.0
ঠিকানা,0.0,0.0,-12.71188202835209,-11.728133100306218
৩৬,0.0,-12.694575537525989,-12.71188202835209,0.0
শিরোপা,0.0,0.0,-10.389953933464724,0.0
জেত,0.0,0.0,-11.126919527630932,0.0
আড়াল,0.0,0.0,-12.71188202835209,0.0
বার্সেলোনা,0.0,0.0,-9.25245040971479,0.0
ধার,-9.834245293776753,-8.78768494191747,-11.71188202835209,-10.14317059958506
ইস্তাম্বুল,0.0,0.0,-12.71188202835209,0.0
বাসাকসেহির,0.0,0.0,-12.71188202835209,0.0
ফিরব,0.0,0.0,-11.126919527630932,0.0
নৈশক্লাব,0.0,0.0,-12.71188202835209,0.0
গায়ক,0.0,0.0,-12.71188202835209,0.0
বার্,-11.641600215834359,-12.694575537525989,-7.502428662723137,-11.728133100306218
সাহিন,0.0,0.0,-10.711882028352088,0.0
হাতাহাতি,0.0,0.0,-12.71188202835209,0.0
জড়ি,-12.641600215834359,0.0,-12.71188202835209,-10.728133100306216
নাক,0.0,-11.109613036804832,-11.126919527630932,-12.728133100306218
ক্ষান্ত,0.0,0.0,-12.71188202835209,0.0
হননি,0.0,0.0,-12.71188202835209,0.0
বার্সেলোন,0.0,0.0,-8.541957026909776,0.0
আহত,0.0,0.0,-12.71188202835209,0.0
পিছু,0.0,0.0,-11.71188202835209,0.0
স্ত্রীর,0.0,0.0,-12.71188202835209,-11.728133100306218
উদ্দেশ্য,0.0,0.0,-12.71188202835209,0.0
ফাঁকা,0.0,0.0,-12.71188202835209,0.0
ছোড়,0.0,0.0,-12.71188202835209,0.0
কাণ্ড,0.0,0.0,-12.71188202835209,0.0
কারাদণ্ডাদেশ,0.0,0.0,-12.71188202835209,0.0
পাঁচ,0.0,-12.694575537525989,-11.71188202835209,-10.14317059958506
সরাসরি,0.0,0.0,-12.71188202835209,0.0
আইনজীবী,0.0,0.0,-11.71188202835209,0.0
সাড়,-12.641600215834359,0.0,-11.71188202835209,-12.728133100306218
কারাদণ্ড,0.0,0.0,-11.71188202835209,0.0
মেসি,0.0,0.0,-8.80499143274357,0.0
মাতাব,0.0,0.0,-12.71188202835209,0.0
ক্লান্ত,0.0,0.0,-12.71188202835209,0.0
বার্সা–সমর্থক,0.0,0.0,-12.71188202835209,0.0
মৌসুমপূর্ব,0.0,0.0,-12.71188202835209,0.0
প্রীতি,0.0,-12.694575537525989,-12.71188202835209,-12.728133100306218
ঊরুর,0.0,0.0,-12.71188202835209,0.0
চোট,0.0,0.0,-10.12691952763093,0.0
পুরোপুরি,0.0,0.0,-12.71188202835209,0.0
ফিট,0.0,0.0,-11.71188202835209,-12.728133100306218
ওঠেননি,0.0,0.0,-12.71188202835209,0.0
একেক,0.0,0.0,-12.71188202835209,0.0
সপ্তাহ,0.0,0.0,-9.904527106294482,-11.14317059958506
মেসি–ভক্ত,0.0,0.0,-12.71188202835209,0.0
বুক,0.0,0.0,-11.71188202835209,-12.728133100306218
বাঁধেন—হ,0.0,0.0,-12.71188202835209,0.0
পূরণ,0.0,0.0,-12.71188202835209,-11.728133100306218
শোনা,0.0,0.0,-12.71188202835209,-11.728133100306218
খেলাব,0.0,0.0,-12.71188202835209,0.0
ভালভার্দ,0.0,0.0,-10.389953933464724,0.0
মেসির,0.0,0.0,-12.71188202835209,0.0
ঝুঁকি,0.0,0.0,-11.71188202835209,0.0
আর্নেস্,0.0,0.0,-12.71188202835209,0.0
সোন,0.0,0.0,-10.12691952763093,-11.14317059958506
ডিমপাড়া,0.0,0.0,-12.71188202835209,0.0
হাঁস,0.0,0.0,-12.71188202835209,0.0
ঝুঁকির,0.0,0.0,-12.71188202835209,0.0
চাইছ,0.0,0.0,-12.71188202835209,0.0
একদম,0.0,0.0,-11.71188202835209,-12.728133100306218
নামাব,0.0,0.0,-12.71188202835209,0.0
একরকম,0.0,0.0,-12.71188202835209,0.0
পণ,0.0,0.0,-12.71188202835209,-11.14317059958506
